"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00580070755360369 0.0842008816055022 11.2548604774448 0.0327079594976734 0.0796681526396424 4.60821693297476
"2" 0.0157807096545305 0.0877526145521551 10.0444774984919 0.010043388502975 0.1557572629489 8.88004687312059
"3" 0.00822031902862899 0.226914815347409 10.9014310937264 0.014370671388437 0.100928405299783 5.76991854875814
"4" 0.0176684198792223 0.0888118137721904 10.9456553362208 0.00538113798669074 0.13046689449111 6.11421864386648
"5" 0.0188134534432606 0.0370538152579684 9.49188128735092 0.0271775788035477 0.091406753952615 3.59740720794071
"6" 0.000976986589340726 0.0958364648290444 11.5188204820969 0.00694617916503921 0.107338380946312 5.52442912245169
"7" 0.0105946704822648 0.242328292472521 8.90790443452776 0.00947538025502581 0.1618107743375 3.76222335046623
"8" 0.0178558039738177 0.228170529928757 8.77776994058874 0.0180702724860981 0.108208351088688 6.02358986169565
"9" 0.0110596512733183 0.214155257423408 9.51661138700889 0.0194795937913004 0.150529881746043 4.2486069597071
"10" 0.00916978828933299 0.010551865285961 9.91990689505365 0.0146501295633847 0.0888139691320248 6.14846282405779
"11" 0.0191396454061684 0.165965401275316 9.46429135145049 0.0287618162477855 0.170874607628211 3.76341945526656
"12" 0.00910440306704235 0.204133656416088 12.083176135883 0.00392091162907891 0.0742368508852087 4.78079262038227
"13" 0.0135736603352111 0.187897361764917 8.93414776526602 0.0302456379220355 0.0775318878912367 6.14143092127051
"14" 0.0114821563343932 0.0523753866553307 10.0589449686148 0.00358626367072575 0.0854777423571795 6.79123842995614
"15" 0.0021203918502084 0.153072032106575 11.1558270198346 0.0135217862408608 0.151251632687636 8.67295707191806
"16" 0.0180034114850787 0.110516102353577 10.1459762655324 0.0262648649485316 0.0826873500854708 6.34253934945446
"17" 0.00497377463342273 0.088492779150838 8.99923083081274 0.00190055008027703 0.141067828724626 5.38582340709399
"18" 0.000907288562803296 0.112310903863981 9.42274131370082 0.0262324279519264 0.173938280218281 4.23443031555507
"19" 0.00660478785602353 0.0982283620245289 8.07252380160509 0.0126911822726019 0.140881661335006 7.81240646773949
"20" 0.0190932122311534 0.227030276842415 13.2866549529011 0.0132982380698901 0.150225353071 7.13189265807159
"21" 0.0177984081084665 0.0746089838654734 9.87227735493781 0.012977665734943 0.150985494689085 7.73547146830242
"22" 0.0138772646881072 0.10529720904422 10.404458810736 0.000742064865771681 0.106459729471244 3.64236457075458
"23" 0.0128349413052159 0.232527981793974 9.59994166023477 0.0161520317828748 0.0771988820866682 8.17586149147246
"24" 0.0198857909178869 0.214880281022051 11.6489684464175 0.00661341617272701 0.116051053812262 4.16170709324069
"25" 0.0131378722821774 0.190022286176682 10.0371970928435 0.0284597782747122 0.148849913047161 4.20652026787866
"26" 0.0141907207610512 0.117156837983057 10.2073336677521 0.0189900813892949 0.135936153039802 6.14208543777931
"27" 0.010912779938522 0.121460243210895 9.82068377350337 0.0052767131047789 0.116820723244455 4.1272302439902
"28" 0.0119108446095327 0.127510881607886 7.37468374656009 0.0277197989465669 0.124971582980361 6.25625715753995
"29" 0.00583224272401747 0.0374822587147355 9.86813973242369 0.00178721990103368 0.132005989355966 8.73826676153112
"30" 0.003001122104574 0.0779512166569475 10.5369580140964 0.0271376438206993 0.14035996721359 8.38217798166443
"31" 0.0192630359786861 0.164492554588942 9.74553288294118 0.0257751365155913 0.108875348761212 8.657625927357
"32" 0.0180527222682755 0.180514798591612 12.8589855540356 0.0231761762775714 0.0735481989523396 8.36770692584105
"33" 0.0138354469042425 0.0450543750135694 9.34154537853931 0.0161798093150137 0.154184235758148 6.03764309617691
"34" 0.0159234611019231 0.209022350590676 8.41301216485407 0.00260931278513744 0.107468708888628 8.49327434052248
"35" 0.000559575345947873 0.0552897547464818 9.1703231921946 0.0211289390235208 0.161473145731725 6.54047601169441
"36" 0.0095919514998314 0.142521742846584 11.4041073691036 0.0248553840139182 0.0738006074377336 7.47696246835403
"37" 0.0151858570423683 0.254712398777483 12.4381660389472 0.00313520508918446 0.116034354276489 5.14648276253138
"38" 0.00438222656909865 0.111341213115957 9.46133755817408 0.0295867990301456 0.14515024212189 7.1837509983452
"39" 0.00641066566317016 0.0257467815827113 11.7835677857484 0.00801406384585425 0.136119551840238 4.06685908359941
