"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.0181069650811041 0.16778035987285 13.4367729902733 0.00492340525803156 0.119755842862651 7.00651889352594
"2" 0.0181434433488557 0.0583380163717084 11.7102688942105 0.0195046108353883 0.165120626804419 5.62098528502975
"3" 0.00386695086928713 0.201807525082259 9.60773908230476 0.0263925507748267 0.148409697583411 4.12300078221597
"4" 0.00088442356406129 0.169450743412599 12.4229092565365 0.00285962312293705 0.0928526692721061 4.5959454200929
"5" 0.0116105132394703 0.0568066012312192 13.2683436595835 0.0104334490395617 0.142606626036577 5.84610097086988
"6" 0.0125401615010872 0.111837578759296 13.7134356538299 0.0125923746622633 0.159277972602285 3.62001403328031
"7" 0.0136096418926737 0.100456628125394 17.6865606347565 0.0015112302014837 0.0972506305086426 6.96000068285502
"8" 0.000124594864203129 0.19498123365338 11.7905297286343 0.000471924049430527 0.145794811353553 7.16289294685703
"9" 0.000781896684542764 0.0344610353105236 14.7010592396837 0.0153083854046185 0.167269197739661 7.00374605413526
"10" 0.011960981614379 0.0865541659260634 10.467898942763 0.0147861929884413 0.149746019516606 5.05653774761595
"11" 0.0185309931745282 0.197938379314728 15.4387421826832 0.0169147504159948 0.123711405778304 8.66501466312911
"12" 0.00734704438934429 0.098372013613116 17.2417470770888 0.0211901902433718 0.132575300061144 4.59166200540494
"13" 0.0123758786694317 0.18372736720019 7.33192381635308 0.013470957544609 0.110064449389465 5.0201007333817
"14" 0.0133138135707458 0.215801533156773 13.3216550059151 0.00478645764735993 0.131156244871672 6.58696943824179
"15" 0.0128498256526857 0.21658319360693 9.65965445269831 0.00461915549954865 0.173054679115303 7.69006716529839
"16" 0.00062703139402438 0.143729149848223 14.4715945727658 0.0160242471179459 0.143468174238224 3.93956445599906
"17" 0.00319780238534743 0.192428139548283 13.0760061398614 0.017291799435881 0.142799097204115 6.01362341828644
"18" 0.0116221919987786 0.00600143281975761 11.6939508628566 0.0227216905393638 0.152501198074315 5.82346587569918
"19" 0.00801329168183962 0.216528098641429 14.5563567464706 0.0152344452973455 0.072963853168767 8.4827321714256
"20" 0.00368079412063165 0.100732112155529 12.9493444396649 0.0161805216073524 0.114545515016653 5.79631942720152
"21" 0.00898695090578403 0.245078685587505 10.9927207760047 0.0258883435965748 0.168425260339864 6.11874226632062
"22" 0.0107758553018605 0.145146541479044 14.468834670959 0.000857652768213302 0.0985083281714469 8.54635376820806
"23" 0.00405512474795268 0.253658248892752 15.3684230549261 0.00571635908349417 0.166520264067221 5.84648775251117
"24" 0.000129109133181628 0.0723255525622517 13.1878569559194 0.000682282130792737 0.0715638847253285 8.50640236679465
"25" 0.0121881363988135 0.0975975569826551 12.3657321119681 0.0095745480139507 0.163240384331439 7.10133889841381
"26" 0.00548154600632563 0.121685919929296 7.83150466275401 0.0164879451714223 0.167376323034987 7.36235462408513
"27" 0.000206461548014078 0.137227411828935 15.3032968323678 0.0158300339363748 0.0733940239809454 6.05719387799036
"28" 0.00616324457734544 0.166673719248502 15.9999022893608 0.0225367135420209 0.0758538535935804 4.02138039621059
"29" 0.000380796348625794 0.0227146915334743 16.7398236482404 0.0284678137032082 0.0885746590700001 4.77248288691044
"30" 0.00643460363075649 0.136498550139368 12.9406991421711 0.0185385763754835 0.145044774522539 7.08748923719395
"31" 0.0175446547263463 0.179619497105014 12.9819845438469 0.00659126167257782 0.126672887692694 8.76861916715279
"32" 0.0107653409997916 0.226522947837366 14.5757552622817 0.00642889300733805 0.108255083234981 5.95482846489176
"33" 0.01511334090875 0.0783163843059447 15.9450413244776 0.0132512360289693 0.136095227543265 8.2658605579054
"34" 0.0164151968399908 0.152007932930719 17.4030204268638 0.0169758354723454 0.159509513301309 5.15444291359745
"35" 0.0162258341412111 0.214587843429763 10.4345221838448 0.0211700491542928 0.096757982627023 7.33674787613563
"36" 0.0183238888921009 0.0890351647185162 16.7105914340355 0.0042085289206123 0.147831217264757 5.0010195603827
"37" 0.00351199619862065 0.184732064163545 8.64686576649547 0.0329626278126147 0.145474002964329 4.82525940123014
"38" 0.0181212110330868 0.0568568220676389 7.62390665896237 0.0192062948649749 0.0909495463175699 8.56005972018465
"39" 0.0152953269328033 0.0237725256173871 12.4538021504413 0.0118751366077457 0.143933280061465 8.32824516133405
"40" 0.0150442962620277 0.0363035515137017 13.1608663001098 0.022651682337583 0.123320582790766 6.84755547426175
"41" 0.0059555966362094 0.0136836356238928 8.61772765871137 0.00534362922688015 0.10288694762392 5.74827769852709
"42" 0.0118017039798687 0.233435824923217 8.26198950363323 0.0225208490948426 0.153518194030039 6.4711375318002
"43" 0.00606044556219643 0.0471024402964395 9.64043578505516 0.0206187771603698 0.150585426918697 4.01870274788234
"44" 0.0162548806462963 0.248978774579009 10.979342463892 0.000786630947631784 0.116643919243943 4.7423413268989
"45" 0.00298268091661693 0.174926824080758 15.2637253359426 0.0210355063489405 0.148917720969766 7.71745492797345
"46" 0.00756686814347818 0.251742320272606 12.8085533252452 0.0178150478696683 0.0801956360321492 5.11520024540368
"47" 0.0108403116767923 0.180286659070989 14.0467470276635 0.00477686952620279 0.15472448493354 6.70842913992237
"48" 0.0135101121154365 0.201894691217458 17.1351545033976 0.00672695905840956 0.129620896514971 8.29209407756571
"49" 0.0193782344626631 0.0766846395866014 15.0601561365183 0.0246459172957111 0.174598198165186 5.07684804615565
"50" 0.0183385059301096 0.0504068050917704 10.1654873266816 0.00731588713938836 0.176474482323974 4.91859851952177
"51" 0.00987859182530711 0.0290466327546164 10.8764130538329 0.00250292192366905 0.107066338220611 7.2522857588483
"52" 0.0185002720211239 0.218781055995496 7.0310380847659 0.0236303852706682 0.150732169752009 4.07369784335606
"53" 0.00286827449057833 0.15479761944036 7.16520786075853 0.00524629148789682 0.137162286634557 7.1851755437674
"54" 0.00703592873015604 0.228815514562884 8.3292460902594 0.0200889490824658 0.133123045198154 6.13259960582945
"55" 0.0114001473017859 0.0773154445097316 7.28818616946228 0.00896634413963184 0.175163692135829 4.75482276466209
"56" 0.0120736875952946 0.243985178127186 12.0504243331961 0.003523536390136 0.113108022739179 3.51866451825481
"57" 0.014080531622869 0.204547830332303 13.5061835674569 0.00967855762499385 0.107320988085121 6.60125353618059
"58" 0.00339439298289875 0.124070357293822 12.7161190682091 0.00587090743961744 0.0774298521387391 8.90104285592679
"59" 0.0194926880784298 0.209052089516772 10.1207047794014 0.0259926640556194 0.0701131452480331 8.48361718002707
"60" 0.0122829366877575 0.121670608829008 9.36916393600404 0.00491991639903281 0.171221976161469 5.35491160047241
"61" 0.0184240553199793 0.0946536856715102 10.5663424571976 0.0056648841022281 0.136216348863672 8.15041773684788
"62" 0.0110420118420441 0.183501140520675 12.3820651515853 0.00336350991632789 0.0751308738184162 5.89906670455821
"63" 0.0145429248121199 0.131892755831359 8.19736703881063 0.00495211961618625 0.134361202716827 3.83579908439424
"64" 0.00573565542517626 0.119701174864313 13.7467790001538 0.019152508401731 0.0981699288683012 4.71351049921941
"65" 0.00366373627062072 0.209415518759051 14.0927887118887 0.0214213360358728 0.0929577098786831 6.90248447959311
"66" 0.00675885606753104 0.00522940354654565 7.06676725577563 0.0139031206964748 0.163679540611338 4.08583694545086
"67" 0.018863839715119 0.226392654491356 9.02739964192733 0.0195676721894881 0.162247734135017 7.15559741470497
"68" 0.0116945791251748 0.223718135586241 13.5339054944925 0.0175380015703384 0.178601387294475 4.54899437981658
"69" 0.00643112772605917 0.192399294702336 8.95363920135424 0.00630364796598442 0.140886926085223 7.42148422717582
"70" 0.00789292276474042 0.202571220571408 11.793990859529 0.0143443992859684 0.137356596980244 6.15513051778544
"71" 0.0189118546950181 0.211705577322282 13.6852865444962 0.000467258410900831 0.147920988295227 5.64545412233565
"72" 0.0172350132345415 0.215663253351813 12.0143085815944 0.00272636479085777 0.0719441397441551 6.14397757512052
"73" 0.0129310522147259 0.170757404710166 9.00740207359195 0.0156186556025408 0.150793664215598 8.48799549636897
"74" 0.0169254347056861 0.0547029734891839 7.14739079587162 0.0299719318062765 0.147703638165258 3.79934020957444
"75" 0.0103038221314657 0.00822176061221398 7.4889855759684 0.00141345123145729 0.113691698785406 6.31766425177921
"76" 0.00293242090477655 0.193356512619648 8.73005263088271 0.009201269079349 0.160800749002956 5.58301577856764
"77" 0.0108607664911461 0.0157833521883003 9.49187148897909 0.0251909122129204 0.0941288185957819 3.592277220916
"78" 0.014688254826169 0.0400690920406487 11.886855638586 0.00123595240360592 0.14205458730692 6.580563693773
"79" 0.000503020533436211 0.0117765715718269 16.6214623935521 0.021356925602979 0.0849789833719842 4.37125275982544
"80" 0.00614182990285358 0.0459788360761013 16.555489272112 0.0208804557105526 0.154847491353285 8.89878402266186
"81" 0.005156705524005 0.117464724180754 12.6548548713326 0.0283830476287054 0.169991451625247 5.94537624786608
"82" 0.0195137859798642 0.218843984418781 17.6448113957886 0.030811946004536 0.177947468324564 8.86098633520305
"83" 0.00114253535772976 0.0451681328343693 17.1300210396294 0.00874064968500752 0.136830176254734 6.95459493435919
"84" 0.0103803648217951 0.220856044555549 12.4124317753594 0.00498556106241886 0.1765436291066 8.16146509535611
"85" 0.00185201591710886 0.0879086233151611 7.86452924739569 0.00508064257192891 0.109717588473577 8.24884919344913
"86" 0.0150451391478835 0.097097284020856 10.3205159455538 0.00102704894228373 0.0858822198677808 8.81916660349816
"87" 0.00848070648649312 0.102603924371069 7.89441107353196 0.0120086187687702 0.127307048924267 4.65544844593387
"88" 0.0120336504776985 0.158762303956319 7.80079730786383 0.00866169688177761 0.158371461154893 5.61716062249616
"89" 0.0183165669572735 0.137150064901216 16.2123260004446 0.0176582983450731 0.113299168620724 7.49672491662204
"90" 0.0172421179174944 0.238856571357464 11.9823966445401 0.0224910796689335 0.118141852999106 7.01508197851945
"91" 0.0114057145852542 0.0520304871187545 11.174813355552 0.00522214414412156 0.110455381865613 5.36033419740852
"92" 0.00988798779253871 0.228331464118091 8.35689050192013 0.0315832460724283 0.171990166716278 3.9291758936597
"93" 0.0066508183614458 0.194390794557985 15.8117154124193 0.0176551096328767 0.128244688636623 5.59883327921852
"94" 0.00849444839612162 0.131741873883875 12.6366456118412 0.0284974450936075 0.0747447599167936 8.27389595133718
"95" 0.0011715833895551 0.203262378071668 15.2587531469762 0.0287161148123676 0.173357580981683 6.39963098149747
"96" 0.0165414970265466 0.246415140136378 14.2772364183329 0.00936359388269484 0.114595324881375 8.36902733927127
"97" 0.00462032927300641 0.247500037614955 11.8006399760488 0.0168458713324275 0.157710951149929 7.85799551324453
"98" 0.0134698322461571 0.24987829995458 7.57573548145592 0.0167945460070856 0.141839997288771 8.11190908413846
"99" 0.0193074781035683 0.15603696319391 15.3042554736603 0.00642503564255312 0.0778518947470002 4.99380846892018
"100" 0.00376335244093183 0.0272012617171276 12.7358474994544 0.0088524685209617 0.111840432530735 5.43898007611278
"101" 0.0198947106767686 0.236099163937615 7.75142765906639 0.0101339298928156 0.14501826078631 4.42259206902236
"102" 0.0142350771518173 0.129797202299815 9.93531693588011 0.00152071336356457 0.170763081761543 6.45507982722484
"103" 0.00722089602294238 0.121971967155114 12.227971396409 0.0142289966820274 0.153974134773016 7.31050061085261
"104" 0.00258301131255832 0.214013022980653 14.5779321698938 0.0102682874456281 0.10465286672581 4.64166728360578
"105" 0.00665624184826692 0.0804530953883659 12.0133351164404 0.0117915097551653 0.174360952405259 7.87016205664258
"106" 0.00695755991011346 0.18578275065287 8.24311253009364 0.0127931655958993 0.110124857265037 8.54595499660354
"107" 0.00295403820877755 0.162750662805047 11.1589828622527 0.00406755669391714 0.150723794347141 7.08058646053541
"108" 0.00958627310773288 0.0258940435713157 9.15180211700499 0.00840192160534207 0.131309301727451 4.12042841839138
"109" 0.0168905626381771 0.181364843556657 9.43014048389159 0.0297940643730573 0.125396308277268 8.53036715439521
"110" 0.00703589956895518 0.171629309130367 9.25720601319335 0.0111089930010959 0.0717061420856044 3.55518216989003
"111" 0.010471481188857 0.16396760212956 12.9942293197382 0.0296613810484996 0.10720087019261 4.64693541452289
"112" 0.0197827521627699 0.234853312795749 7.36050180858001 0.030220771859074 0.078990567328874 7.69784162240103
"113" 0.0135121426612695 0.202521337323124 13.3241461957805 0.0057867654051166 0.094152134291362 6.40209528326523
"114" 0.00845325975913275 0.0298670523718465 10.322748178849 0.0206986638021655 0.103673964943737 6.29630224406719
"115" 0.0086567311796227 0.0756161418498959 17.618097294122 0.00394380118746776 0.143990139737725 5.25311093602795
"116" 0.0122501698278512 0.107287381108617 7.39458156633191 0.0174071529843612 0.153915604441427 7.01768051204272
"117" 0.0160038149115434 0.101862367147114 16.1123005612753 0.00217754941536114 0.152677813421469 8.73320522729773
"118" 0.013548234273958 0.0519840524822939 13.4631791305728 0.0218808794426499 0.15044502873905 8.78450169379357
"119" 0.016035312595614 0.0662428252433892 16.2150537266862 0.00536908993793186 0.16949187689228 3.60425370489247
"120" 0.00998502714567981 0.176779433967313 15.4547109364066 0.0251788936173543 0.129604396312498 3.55530957365409
"121" 0.00255305042934162 0.0363362314819824 11.4239898754749 0.0104155048752436 0.144163170158863 8.8135346963536
"122" 0.0123215744714399 0.0426653180469293 9.02906445018016 0.0240213290200336 0.119317707221489 7.18550773477182
"123" 0.0101025174754418 0.120896465859842 8.59140885830857 0.00023519990646746 0.177338124536909 5.11630537861492
"124" 0.0147614440340863 0.12459182088729 11.7313193075825 0.0142115156184183 0.155329980049282 4.57261465222109
"125" 0.0150229581890544 0.207634489075281 9.95297049009241 0.0299795767137781 0.138089756558184 4.29201811924577
"126" 0.0136934149691083 0.106764769204892 14.2209597439505 0.0155076827588025 0.162959852998611 4.9492816447746
"127" 0.00222725177140161 0.0534374002180994 11.0947018431034 0.0281625953521579 0.125015241224319 7.46511809807271
"128" 0.00847658321613027 0.10099504771526 13.5472910392564 0.0126186415941454 0.0931019797804765 4.31216842867434
"129" 0.0174253627457595 0.103168457881548 7.86202695243992 0.00186963893524371 0.168078137624543 6.65493662899826
"130" 0.0152381398271245 0.0943174548947718 15.9925576422829 0.0304774460704997 0.124829869938549 3.60676762356889
"131" 0.0178657131531255 0.134853245432023 16.8103062508162 0.0202972400552593 0.155674798637629 4.88022174360231
"132" 0.00164169512267108 0.0975036780920345 7.6163405503612 0.0133911690903362 0.153533303509466 8.42715169093572
"133" 0.0129191341098961 0.252749521360965 9.52505520475097 0.00769155263288412 0.129315228569321 3.96607115678489
"134" 0.00767247918659076 0.180059483095538 14.7096317829564 0.0194848638292635 0.109440714777447 6.33405030309223
"135" 0.0127651316874314 0.188058538547484 16.9586650335696 0.00156577486421447 0.123386650548782 5.71577906131279
"136" 0.0198535577627148 0.151947896330385 14.0029818178155 0.0249317415887024 0.113018846481573 8.54134440945927
"137" 0.0152365166378373 0.175510877143824 8.25461288844235 0.00855513030462898 0.126036065260414 5.37967408495024
"138" 0.00377198931203433 0.164012547839666 7.63290631538257 0.0309098095883382 0.130220196701121 7.20671602687798
"139" 0.0133430144436455 0.15131928335526 17.72574854712 0.00428183394963853 0.121575481430627 8.11928010452539
"140" 0.00703000835670508 0.089843039783882 9.85218964866363 0.0236768208374502 0.125596973956563 5.06616224336904
"141" 0.00371017524167965 0.187678819282446 7.22811879194342 0.0325838839663891 0.0939463862660341 6.65828935208265
"142" 0.000937837519409368 0.0716380365728401 10.8150009794626 0.0312201660393039 0.11778470238205 3.63026815128978
"143" 0.0039616589134268 0.0315302223549224 17.7175146348309 0.00695874755098484 0.0828886349196546 7.95688175223768
