"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00802590065746824 0.0705091552075464 14.1241518434858 0.023602320024115 0.0815257914387621 5.22133375704288
"2" 0.0190351851446016 0.120304243057035 13.2345891906369 0.0258874947318109 0.0877604553312995 4.35188018961344
"3" 0.010894538048161 0.237825301113771 13.1673359686458 0.0321997628480662 0.0977093107206747 5.51419705455191
"4" 0.0152722790175981 0.221509845844703 13.7423641274459 0.00979122413073201 0.165835181847215 6.70878121303394
"5" 0.0110477657868974 0.145059390958631 9.51372457331061 0.00156664383681491 0.0845163284032606 8.60269640723709
"6" 0.00846042352553713 0.0457011196063831 13.3899517842844 0.0153965327592799 0.106049765672069 6.44503456226084
"7" 0.00939056469683465 0.132663698897231 12.8548543377733 0.020365976208495 0.119180845716037 8.92586360371206
"8" 0.0122925551924473 0.129932872238569 12.9961712356546 0.0173740118917543 0.0913732770225033 8.95799311960582
"9" 0.00480682567261881 0.141419415465789 13.042509199271 0.0144229592318647 0.166706110315863 4.51253865007311
"10" 0.00514483085934096 0.0799460413341876 15.7304850293368 0.0273440738419536 0.177723617414013 8.24513898172881
"11" 0.0189412772561559 0.0168288666801527 12.3610385125489 0.00163398478962481 0.0716145417373627 6.16358772409149
"12" 0.0156706051181708 0.256203054098878 16.8729284313335 0.0024814093346009 0.07071533852024 3.64484663016628
"13" 0.0123638064427364 0.0790723540971521 13.8156573828968 0.0118718602943234 0.14723868206609 5.10837427980732
"14" 0.00252529517517681 0.109461754582589 12.5771229899111 0.00729345924160443 0.162285983769689 4.806233584648
"15" 0.00957633501317329 0.228389934905572 12.9893580329134 0.015603494470031 0.0983666619472206 4.34981451986823
"16" 0.00582890716804052 0.253821923210053 12.144004727363 0.0237064929031301 0.169039765126072 5.22149239387363
"17" 0.0027746618291277 0.123341695034178 14.0834824392114 0.0192527527916711 0.081112893524114 4.26138231228106
"18" 0.0123723537187872 0.174529719857965 13.3457920978601 0.0108738542978419 0.122320869695395 6.39053429767955
"19" 0.0164029144614588 0.0430471058853436 12.4223943642328 0.025625420490047 0.147275587129407 4.11981579952408
"20" 0.0151272006604432 0.249485678600613 12.6019786630958 0.0325566662670579 0.127049422557466 6.47758594225161
"21" 0.0183987646606229 0.113571046692086 9.80613786988047 0.0234154959247448 0.0723767972155474 5.59651432966348
"22" 0.000478141615943052 0.0448254678747617 13.2480550547119 0.00829949039435014 0.115973449924495 8.06065242539626
"23" 0.00394538749701064 0.208717585569248 15.9969948243474 0.0309609549772693 0.120961305699311 8.17114023375325
"24" 0.0115333197216268 0.165441503378097 13.0254490753952 0.0169595615070546 0.172680295298342 8.74967807682697
"25" 0.0069305087244648 0.0464868131838739 13.6617420023324 0.00581690421006642 0.163349919016473 7.77443200163543
"26" 0.00591906039409712 0.152361684804782 13.2027264590009 0.0322031073519494 0.0728343558800407 6.7417871231446
"27" 0.00576350891045178 0.182157567944378 11.4482093590341 0.00862234004710335 0.133049189175945 4.84213762369473
"28" 0.00268664473528275 0.145829755089944 15.1607305626243 0.0181283883159049 0.160641423943453 6.59932192915585
"29" 0.0141603719187775 0.250153395752423 13.6431765741319 0.00880887038055807 0.148161449076142 6.11265979753807
"30" 0.00130770319285081 0.212163160524797 13.2291244144843 0.0172431838962017 0.161866325323936 5.4601168151712
"31" 0.016841355399518 0.0512910226918757 13.7573726576764 0.0168365132219391 0.165945235034451 7.03911122994032
"32" 0.00102932395157684 0.220109247590881 14.3985497654938 0.00973731024891604 0.106318044064101 3.63506518024951
"33" 0.00148235001923982 0.0850615328107961 12.8803974085138 0.0199292777245399 0.115445122458041 4.72487695747986
"34" 0.0131654250785334 0.209241157633951 12.9179102001055 0.0294904586704914 0.125982220298611 8.13534101948608
"35" 0.017766868965744 0.122920746734599 12.8165213919293 0.0216585834728321 0.176845959532075 3.84114772977773
"36" 0.00145456436948851 0.17283289828687 12.2249862471786 0.0269919134441065 0.0782635386520997 8.26410246023443
"37" 0.00252611878419807 0.0773597395641264 14.7111529603228 0.0136657368556131 0.0938198334909976 8.05192991090007
"38" 0.0186612233804844 0.144579505565343 12.9102943361955 0.0328936691786163 0.129244174943306 4.04552071646322
"39" 0.0138665272638712 0.0109830125351436 10.6802650488995 0.0223213578934548 0.111195723742712 7.99092909879982
"40" 0.00878360349000595 0.242023968346184 14.3012084798079 0.0323109599803574 0.163755415936466 3.93723098479677
"41" 0.0129168255720616 0.105799992186949 13.4445870745619 0.0102173673104262 0.127561275023036 6.87146113545168
"42" 0.0107959633559384 0.0840404256561305 12.8158082598331 0.0323396969358902 0.0761842888104729 7.66741222643759
"43" 0.012394893531159 0.0261238760198466 13.7931783155589 0.0130468713084934 0.154071543524042 7.87062060006429
"44" 0.000818775542921852 0.0879359497863334 12.0161028487684 0.00693226402131841 0.169469959756825 4.6056486221496
"45" 0.00970516395010753 0.114646967152366 12.6418154302131 0.00611995671349578 0.0932119236071594 8.61142714426387
"46" 0.00131242727954662 0.188437607809901 10.8610450953749 0.00757758397429716 0.146502226074226 3.74435135559179
"47" 0.0163705544522787 0.207740298019489 12.664436984745 0.00781355339547153 0.131512963809073 7.41100279928651
"48" 0.0181169750484643 0.251987449512817 14.079146642722 0.0294686819525436 0.0785801402456127 3.57369972241577
"49" 0.0148188768753204 0.250682306886883 14.1526135900479 0.00748572896439582 0.163616506494582 4.59449612512253
